framenum,queue density
1,0.258275
2,0.253611
3,0.251215
4,0.247072
5,0.243472
6,0.242789
7,0.243322
8,0.248368
9,0.249109
10,0.256586
11,0.265822
12,0.270069
13,0.280093
14,0.289641
15,0.292315
16,0.299687
17,0.306215
18,0.307801
19,0.314317
20,0.314583
21,0.318681
22,0.322419
23,0.327211
24,0.328565
25,0.329074
26,0.327373
27,0.32662
28,0.322407
29,0.321991
30,0.321343
31,0.319699
32,0.32059
33,0.319514
34,0.318889
35,0.321042
36,0.321227
37,0.320822
38,0.322326
39,0.323831
40,0.322593
41,0.32419
42,0.324456
43,0.321319
44,0.320775
45,0.308924
46,0.308854
47,0.307245
48,0.30625
49,0.30463
50,0.304005
51,0.303287
52,0.301296
53,0.3011
54,0.299757
55,0.298854
56,0.298461
57,0.297766
58,0.297836
59,0.297986
60,0.298171
61,0.297431
62,0.298519
63,0.29669
64,0.29647
65,0.296539
66,0.295602
67,0.295694
68,0.294363
69,0.294514
70,0.288947
71,0.289653
72,0.290706
73,0.292361
74,0.294155
75,0.294421
76,0.296632
77,0.295949
78,0.2961
79,0.294248
80,0.296134
81,0.297292
82,0.298796
83,0.301852
84,0.303495
85,0.307812
86,0.314653
87,0.316701
88,0.324919
89,0.333426
90,0.335613
91,0.342697
92,0.348854
93,0.351424
94,0.358843
95,0.368461
96,0.371088
97,0.377384
98,0.382882
99,0.3886
100,0.393218
101,0.398403
102,0.4011
103,0.405463
104,0.40735
105,0.407813
106,0.407442
107,0.40772
108,0.407454
109,0.406042
110,0.402917
111,0.405058
112,0.401065
113,0.400579
114,0.399468
115,0.396713
116,0.39625
117,0.393218
118,0.391562
119,0.390463
120,0.380914
121,0.384062
122,0.388333
123,0.391435
124,0.397627
125,0.401505
126,0.404144
127,0.408542
128,0.411562
129,0.413426
130,0.415903
131,0.420544
132,0.421852
133,0.424977
134,0.426968
135,0.427824
136,0.430382
137,0.431991
138,0.432049
139,0.433171
140,0.430961
141,0.431574
142,0.428287
143,0.429167
144,0.428403
145,0.418715
146,0.41853
147,0.419861
148,0.417963
149,0.417662
150,0.415787
151,0.412708
152,0.410116
153,0.408345
154,0.406875
155,0.40206
156,0.399294
157,0.396157
158,0.391736
159,0.391343
160,0.387778
161,0.387083
162,0.38559
163,0.384155
164,0.381424
165,0.379826
166,0.378264
167,0.375741
168,0.375903
169,0.375891
170,0.368866
171,0.369653
172,0.368727
173,0.366713
174,0.365891
175,0.363808
176,0.363657
177,0.362697
178,0.362998
179,0.362465
180,0.361366
181,0.361794
182,0.360139
183,0.35934
184,0.359618
185,0.359606
186,0.358889
187,0.357419
188,0.356366
189,0.356389
190,0.355856
191,0.355891
192,0.355532
193,0.354097
194,0.353113
195,0.350255
196,0.350428
197,0.35088
198,0.350556
199,0.35037
200,0.350278
201,0.350058
202,0.350185
203,0.350069
204,0.350012
205,0.349549
206,0.349132
207,0.348935
208,0.348484
209,0.348924
210,0.348762
211,0.349468
212,0.349259
213,0.349155
214,0.348785
215,0.349178
216,0.349919
217,0.349549
218,0.349595
219,0.349606
220,0.349444
221,0.349931
222,0.349641
223,0.350023
224,0.349595
225,0.349618
226,0.348819
227,0.349757
228,0.349375
229,0.349271
230,0.349109
231,0.349537
232,0.3489
233,0.349433
234,0.348993
235,0.349306
236,0.349618
237,0.349028
238,0.348762
239,0.347743
240,0.347257
241,0.347049
242,0.347998
243,0.34728
244,0.347593
245,0.346007
246,0.346944
247,0.34662
248,0.346806
249,0.347928
250,0.348634
251,0.348646
252,0.348356
253,0.348403
254,0.348472
255,0.348148
256,0.348785
257,0.349375
258,0.349236
259,0.348889
260,0.348854
261,0.348981
262,0.348264
263,0.348044
264,0.34728
265,0.34713
266,0.346713
267,0.346655
268,0.346343
269,0.346204
270,0.342465
271,0.342083
272,0.342315
273,0.341887
274,0.341875
275,0.341262
276,0.340509
277,0.340231
278,0.339676
279,0.339259
280,0.339537
281,0.340891
282,0.341725
283,0.343113
284,0.344375
285,0.344525
286,0.344873
287,0.345961
288,0.346343
289,0.346562
290,0.345972
291,0.345243
292,0.344965
293,0.343912
294,0.343322
295,0.33963
296,0.339109
297,0.338704
298,0.337558
299,0.336667
300,0.336308
301,0.335764
302,0.33581
303,0.335208
304,0.335405
305,0.335648
306,0.336007
307,0.336377
308,0.336713
309,0.336655
310,0.336968
311,0.33713
312,0.336817
313,0.336539
314,0.337164
315,0.337488
316,0.337512
317,0.337396
318,0.337245
319,0.337106
320,0.339711
321,0.340255
322,0.340023
323,0.340289
324,0.340903
325,0.340799
326,0.341146
327,0.34125
328,0.341262
329,0.341123
330,0.341181
331,0.341389
332,0.341713
333,0.341782
334,0.341898
335,0.342037
336,0.342072
337,0.342072
338,0.341863
339,0.341979
340,0.342477
341,0.342743
342,0.342789
343,0.344826
344,0.347234
345,0.34941
346,0.352269
347,0.354734
348,0.355694
349,0.359016
350,0.360764
351,0.361528
352,0.364074
353,0.365799
354,0.367234
355,0.368634
356,0.370463
357,0.371505
358,0.372859
359,0.374456
360,0.374942
361,0.376134
362,0.377106
363,0.377188
364,0.377211
365,0.376736
366,0.376076
367,0.375995
368,0.374676
369,0.37419
370,0.367697
371,0.367766
372,0.368299
373,0.36765
374,0.36647
375,0.366123
376,0.365775
377,0.365139
378,0.364005
379,0.362975
380,0.362095
381,0.36191
382,0.361204
383,0.360718
384,0.360266
385,0.360729
386,0.362801
387,0.361991
388,0.364896
389,0.366563
390,0.367442
391,0.371748
392,0.375764
393,0.377037
394,0.381134
395,0.378391
396,0.38015
397,0.384387
398,0.387234
399,0.387731
400,0.389676
401,0.391609
402,0.392512
403,0.394479
404,0.395775
405,0.396632
406,0.398576
407,0.400706
408,0.401713
409,0.406262
410,0.408993
411,0.410741
412,0.413576
413,0.41669
414,0.418218
415,0.422928
416,0.425787
417,0.426771
418,0.429954
419,0.432477
420,0.432454
421,0.438576
422,0.441088
423,0.441944
424,0.448854
425,0.454363
426,0.456273
427,0.462141
428,0.467222
429,0.470081
430,0.47559
431,0.480752
432,0.484502
433,0.490752
434,0.49684
435,0.497951
436,0.50272
437,0.507674
438,0.509502
439,0.514537
440,0.518727
441,0.52235
442,0.525544
443,0.52838
444,0.529572
