framenum,queue density
1,0.26331
2,0.259645
3,0.256366
4,0.254533
5,0.248794
6,0.250241
7,0.249904
8,0.255257
9,0.255208
10,0.262973
11,0.271701
12,0.27744
13,0.285349
14,0.295428
15,0.297888
16,0.304688
17,0.311053
18,0.313561
19,0.319203
20,0.319348
21,0.323929
22,0.327257
23,0.331742
24,0.333623
25,0.334201
26,0.332417
27,0.334008
28,0.327932
29,0.32909
30,0.328366
31,0.325087
32,0.32663
33,0.323351
34,0.325424
35,0.324846
36,0.324605
37,0.320843
38,0.323158
39,0.324219
40,0.321952
41,0.325762
42,0.325955
43,0.322676
44,0.322627
45,0.312162
46,0.310475
47,0.310523
48,0.308883
49,0.306954
50,0.307002
51,0.304736
52,0.301842
53,0.300588
54,0.301312
55,0.298804
56,0.298274
57,0.297405
58,0.298225
59,0.301794
60,0.301119
61,0.296152
62,0.298177
63,0.298466
64,0.297791
65,0.298129
66,0.296827
67,0.297213
68,0.29485
69,0.29591
70,0.288628
71,0.28723
72,0.289159
73,0.290606
74,0.292245
75,0.293692
76,0.294608
77,0.293644
78,0.294946
79,0.292245
80,0.293644
81,0.294657
82,0.296296
83,0.300154
84,0.300926
85,0.306424
86,0.310185
87,0.313127
88,0.321036
89,0.331549
90,0.333478
91,0.339747
92,0.34592
93,0.350309
94,0.358989
95,0.370033
96,0.371914
97,0.377797
98,0.382571
99,0.388407
100,0.391927
101,0.400415
102,0.402054
103,0.405093
104,0.40789
105,0.409385
106,0.407407
107,0.406829
108,0.407552
109,0.405093
110,0.402392
111,0.402488
112,0.401331
113,0.398486
114,0.399402
115,0.395351
116,0.392458
117,0.392265
118,0.389419
119,0.391445
120,0.379919
121,0.38561
122,0.388262
123,0.392892
124,0.398196
125,0.404176
126,0.404659
127,0.410735
128,0.411941
129,0.416522
130,0.417294
131,0.420718
132,0.421779
133,0.425637
134,0.425637
135,0.429157
136,0.431327
137,0.430845
138,0.432292
139,0.43287
140,0.429784
141,0.43234
142,0.432629
143,0.431231
144,0.430748
145,0.419946
146,0.419801
147,0.419898
148,0.417921
149,0.419271
150,0.417872
151,0.413532
152,0.412471
153,0.410446
154,0.408613
155,0.404996
156,0.402344
157,0.398727
158,0.393663
159,0.392843
160,0.389226
161,0.387876
162,0.388214
163,0.38614
164,0.383922
165,0.382957
166,0.381076
167,0.380112
168,0.377074
169,0.379099
170,0.370949
171,0.369454
172,0.371094
173,0.366175
174,0.366753
175,0.365017
176,0.363329
177,0.363137
178,0.363088
179,0.362365
180,0.359664
181,0.360147
182,0.359375
183,0.358796
184,0.359616
185,0.356337
186,0.35735
187,0.355855
188,0.354986
189,0.354794
190,0.355517
191,0.354552
192,0.353492
