framenum,queue density
1,0.249295
2,0.246477
3,0.242049
4,0.23903
5,0.236514
6,0.235306
7,0.236413
8,0.236614
9,0.238325
10,0.24839
11,0.256039
12,0.261272
13,0.272846
14,0.279589
15,0.282709
16,0.289553
17,0.297705
18,0.297806
19,0.304549
20,0.304348
21,0.308776
22,0.311695
23,0.316828
24,0.318438
25,0.318337
26,0.315922
27,0.31713
28,0.315318
29,0.313205
30,0.311896
31,0.311292
32,0.316123
33,0.316023
34,0.313808
35,0.31562
36,0.316224
37,0.313205
38,0.318539
39,0.317834
40,0.31401
41,0.315519
42,0.316324
43,0.310588
44,0.309279
45,0.296095
46,0.297403
47,0.297101
48,0.297101
49,0.293277
50,0.294988
51,0.293579
52,0.293981
53,0.291969
54,0.292975
55,0.291566
56,0.293579
57,0.291264
58,0.292371
59,0.29066
60,0.291667
61,0.29066
62,0.292673
63,0.292673
64,0.290962
65,0.29056
66,0.288245
67,0.287339
68,0.289251
69,0.288043
70,0.280093
71,0.281401
72,0.282307
73,0.283112
74,0.285829
75,0.285225
76,0.287943
77,0.286433
78,0.286534
79,0.284823
80,0.286433
81,0.289452
82,0.290358
83,0.293076
84,0.29529
85,0.29841
86,0.306663
87,0.310386
88,0.318639
89,0.327194
90,0.329207
91,0.336051
92,0.343398
93,0.344002
94,0.352657
95,0.361715
96,0.364231
97,0.37037
98,0.377114
99,0.381139
100,0.38587
101,0.394223
102,0.395028
103,0.399255
104,0.40006
105,0.402275
106,0.399658
107,0.399054
108,0.399155
109,0.397947
110,0.395733
111,0.396337
112,0.395129
113,0.394022
114,0.38909
115,0.390097
116,0.388788
117,0.386876
118,0.382649
119,0.380133
120,0.371377
121,0.378019
122,0.381139
123,0.38275
124,0.389493
125,0.393015
126,0.397343
127,0.40318
128,0.403784
129,0.406401
130,0.410225
131,0.411433
132,0.41556
133,0.419585
134,0.418579
135,0.422101
136,0.424919
137,0.424114
138,0.424919
139,0.428744
140,0.423007
141,0.422907
142,0.424919
143,0.422504
144,0.422303
145,0.413849
146,0.412037
147,0.414654
148,0.410628
149,0.413446
150,0.408917
151,0.409018
152,0.406602
153,0.405193
154,0.404388
155,0.396337
156,0.395129
157,0.388486
158,0.38748
159,0.387077
160,0.382951
161,0.383756
162,0.380032
163,0.378824
164,0.374195
165,0.373188
166,0.374396
167,0.371578
168,0.370572
169,0.369767
170,0.365841
171,0.365841
172,0.367955
173,0.365439
174,0.362017
175,0.364432
176,0.363527
177,0.362017
178,0.360407
179,0.360709
180,0.358494
181,0.358092
182,0.358092
183,0.357186
184,0.356481
185,0.356783
186,0.356783
187,0.354267
188,0.352254
189,0.351651
190,0.351852
191,0.350644
192,0.34994
193,0.348329
194,0.348531
195,0.344605
196,0.34682
197,0.346014
198,0.346115
199,0.344807
200,0.34531
201,0.345109
202,0.345713
203,0.346518
204,0.345713
205,0.344404
206,0.343901
207,0.343901
208,0.342995
209,0.343398
210,0.343297
211,0.343901
212,0.343901
213,0.343901
214,0.344102
215,0.344304
216,0.345511
217,0.3437
218,0.3438
219,0.344203
220,0.345008
221,0.346518
222,0.346618
223,0.347424
224,0.346316
225,0.34692
226,0.345109
