framenum,queue density
1,0.256024
2,0.25092
3,0.248646
4,0.245573
5,0.241632
6,0.242066
7,0.242847
8,0.246997
9,0.248958
10,0.25724
11,0.266059
12,0.270174
13,0.279497
14,0.28842
15,0.291823
16,0.298646
17,0.305208
18,0.306302
19,0.313455
20,0.312205
21,0.315017
22,0.320694
23,0.324583
24,0.326788
25,0.324948
26,0.324792
27,0.324931
28,0.320399
29,0.320365
30,0.320052
31,0.317049
32,0.318368
33,0.318646
34,0.316962
35,0.31849
36,0.320347
37,0.318073
38,0.321337
39,0.323872
40,0.321545
41,0.323559
42,0.323299
43,0.320625
44,0.31875
45,0.306597
46,0.307726
47,0.304601
48,0.304358
49,0.303073
50,0.301181
51,0.303177
52,0.300417
53,0.299687
54,0.29724
55,0.29684
56,0.296528
57,0.29592
58,0.295938
59,0.295469
60,0.296337
61,0.294983
62,0.295434
63,0.29467
64,0.293976
65,0.294635
66,0.293663
67,0.292517
68,0.292066
69,0.292205
70,0.286632
71,0.28724
72,0.28849
73,0.289566
74,0.291684
75,0.292031
76,0.293316
77,0.292604
78,0.292865
79,0.291128
80,0.29276
81,0.293993
82,0.295972
83,0.298681
84,0.300764
85,0.304722
86,0.312135
87,0.314427
88,0.323681
89,0.331667
90,0.333715
91,0.341927
92,0.347622
93,0.350382
94,0.358368
95,0.366788
96,0.368993
97,0.376128
98,0.381597
99,0.388247
100,0.392326
101,0.397118
102,0.399462
103,0.404531
104,0.405573
105,0.405833
106,0.405052
107,0.405052
108,0.404167
109,0.404236
110,0.401146
111,0.402639
112,0.398507
113,0.397153
114,0.396181
115,0.393594
116,0.392917
117,0.390035
118,0.388403
119,0.38816
120,0.379479
121,0.383038
122,0.388333
123,0.390486
124,0.395608
125,0.40066
126,0.402378
127,0.407066
128,0.410538
129,0.411562
130,0.414948
131,0.419236
132,0.420347
133,0.423385
134,0.424635
135,0.425139
136,0.428247
137,0.431424
138,0.429566
139,0.430347
140,0.427847
141,0.42934
142,0.426823
143,0.426997
144,0.426493
145,0.415556
146,0.414444
147,0.415347
148,0.414358
149,0.413212
150,0.411892
151,0.409062
152,0.407326
153,0.405087
154,0.402465
155,0.397448
156,0.394028
157,0.393802
158,0.389375
159,0.388003
160,0.38559
161,0.384635
162,0.383281
163,0.381823
164,0.378316
165,0.37776
166,0.375486
167,0.37349
168,0.372865
169,0.373177
170,0.365781
171,0.366823
172,0.365868
173,0.36342
174,0.362135
175,0.359757
176,0.360694
177,0.35974
178,0.360434
179,0.359219
180,0.358802
181,0.358021
182,0.358212
183,0.355851
184,0.357795
185,0.356701
186,0.357049
187,0.35474
188,0.353872
189,0.353872
190,0.354167
191,0.352604
192,0.351962
193,0.350955
194,0.35059
195,0.34809
196,0.347292
197,0.347066
198,0.346997
199,0.347205
200,0.347187
201,0.347361
202,0.347222
203,0.347101
204,0.347535
205,0.346771
206,0.346927
207,0.346684
208,0.346233
209,0.346615
210,0.346667
211,0.347274
212,0.34684
213,0.347153
214,0.34691
215,0.346875
216,0.347344
217,0.347101
218,0.346997
219,0.346927
220,0.346875
221,0.347344
222,0.34783
223,0.34783
224,0.347014
225,0.34717
226,0.34684
227,0.347014
228,0.346753
229,0.346649
230,0.346354
231,0.346632
232,0.345938
233,0.346181
234,0.346007
235,0.346076
236,0.346597
237,0.346424
238,0.345885
239,0.345035
240,0.344774
241,0.344167
242,0.345191
243,0.344149
244,0.344479
245,0.343056
246,0.343837
247,0.343715
248,0.343993
249,0.344861
250,0.345816
251,0.345781
252,0.345417
253,0.345174
254,0.345
255,0.344427
256,0.34533
257,0.34566
258,0.345417
259,0.345035
260,0.345069
261,0.345226
262,0.345035
263,0.345052
264,0.344722
265,0.344358
266,0.343872
267,0.343958
268,0.343715
269,0.343455
270,0.339062
271,0.338438
272,0.338906
273,0.338385
274,0.338455
275,0.337795
276,0.336649
277,0.336215
278,0.335712
279,0.335278
280,0.335104
281,0.336736
282,0.337448
283,0.338802
284,0.339948
285,0.34026
286,0.341198
287,0.342014
288,0.342257
289,0.342691
290,0.341875
291,0.341649
292,0.340972
293,0.339722
294,0.339253
295,0.336944
296,0.336233
297,0.336215
298,0.33474
299,0.333715
300,0.333507
301,0.332882
302,0.332969
303,0.332413
304,0.332899
305,0.33276
306,0.333108
307,0.333281
308,0.333594
309,0.334028
310,0.334288
311,0.333524
312,0.33375
313,0.333472
314,0.33408
315,0.334271
316,0.334184
317,0.334219
318,0.334531
319,0.334479
320,0.336372
321,0.337378
322,0.337344
323,0.337326
324,0.337535
325,0.337917
326,0.338073
327,0.33816
328,0.337969
329,0.337934
330,0.337778
331,0.337969
332,0.338333
333,0.338611
334,0.33842
335,0.338576
336,0.338594
337,0.338802
338,0.338785
339,0.338698
340,0.339306
341,0.339514
342,0.339514
343,0.34158
344,0.343906
345,0.346649
346,0.34941
347,0.351806
348,0.353073
349,0.356372
350,0.357917
351,0.358941
352,0.361892
353,0.363524
354,0.364201
355,0.365451
356,0.367309
357,0.368368
358,0.370174
359,0.371719
360,0.371701
361,0.373056
362,0.374115
363,0.373819
364,0.373767
365,0.373142
366,0.372205
367,0.371997
368,0.371076
369,0.370208
370,0.365052
371,0.364705
372,0.364931
373,0.364115
374,0.363299
375,0.362656
376,0.362309
377,0.362083
378,0.360764
379,0.360017
380,0.358958
381,0.358403
382,0.358142
383,0.357517
384,0.35717
385,0.3575
386,0.359201
387,0.358507
388,0.361389
389,0.363646
390,0.364913
391,0.36875
392,0.372847
393,0.374358
394,0.378003
395,0.374878
396,0.376424
397,0.38
398,0.383455
399,0.383854
400,0.386163
401,0.387587
402,0.389201
403,0.391458
404,0.39191
405,0.392917
406,0.395486
407,0.398403
408,0.398837
409,0.403316
410,0.405417
411,0.407083
412,0.409705
413,0.414288
414,0.415
415,0.420226
416,0.422743
417,0.423733
418,0.426684
419,0.43
420,0.42941
421,0.436198
422,0.438715
423,0.438819
424,0.44599
425,0.450156
426,0.452795
427,0.459201
428,0.464132
429,0.467205
430,0.473003
431,0.478438
432,0.481875
433,0.488212
434,0.495208
435,0.496285
436,0.501146
437,0.505868
438,0.50816
439,0.514306
440,0.517708
441,0.521215
442,0.525139
443,0.527882
444,0.529219
445,0.537448
446,0.538663
447,0.539427
448,0.542882
449,0.546372
450,0.547483
451,0.551181
452,0.552743
453,0.552899
454,0.55342
455,0.556406
456,0.55599
457,0.558472
458,0.561337
459,0.562517
460,0.56474
461,0.567031
462,0.568403
463,0.570642
464,0.573594
465,0.574826
466,0.576649
467,0.577135
468,0.577882
469,0.578524
470,0.593958
471,0.594271
472,0.594705
473,0.594826
474,0.595226
475,0.595035
476,0.595729
477,0.596458
478,0.59783
479,0.599531
480,0.599201
481,0.601181
482,0.600521
483,0.599931
484,0.600538
485,0.601372
486,0.60066
487,0.6
488,0.601042
489,0.601701
490,0.601198
491,0.601858
492,0.601788
493,0.602326
494,0.603611
495,0.601649
496,0.601649
497,0.602812
498,0.602674
499,0.602656
500,0.602222
501,0.601597
502,0.601562
503,0.601285
504,0.601823
505,0.601198
506,0.600642
507,0.598785
508,0.599844
509,0.599688
510,0.598385
511,0.599566
512,0.599583
513,0.599722
514,0.601858
515,0.60434
516,0.60592
517,0.612708
518,0.620174
519,0.624566
520,0.64276
521,0.643576
522,0.647969
523,0.655069
524,0.664358
525,0.669253
526,0.67349
527,0.677865
528,0.681441
529,0.6825
530,0.687049
531,0.688108
532,0.691076
533,0.688872
534,0.690521
535,0.692813
536,0.69217
537,0.691406
538,0.691858
539,0.692569
540,0.691736
541,0.692917
542,0.694601
543,0.694531
544,0.695382
545,0.708351
546,0.707812
547,0.707708
548,0.705851
549,0.704583
550,0.704931
551,0.703403
552,0.704531
553,0.703993
554,0.702569
555,0.701441
556,0.700417
557,0.699635
558,0.699722
559,0.698576
560,0.699063
561,0.698559
562,0.699028
563,0.699583
564,0.700365
565,0.699601
566,0.700226
567,0.700243
568,0.699306
569,0.700191
570,0.694097
571,0.69533
572,0.693559
573,0.69441
574,0.694566
575,0.69408
576,0.693872
577,0.693403
578,0.693438
579,0.693021
580,0.692378
581,0.692517
582,0.691458
583,0.69125
584,0.691493
585,0.69066
586,0.691146
587,0.691528
588,0.692361
589,0.692517
590,0.692882
591,0.692535
592,0.693194
593,0.697118
594,0.698194
595,0.716302
596,0.719931
597,0.722778
598,0.729497
599,0.731076
600,0.73467
601,0.736076
