framenum,queue density
1,0.258802
2,0.253984
3,0.251458
4,0.247526
5,0.24487
6,0.243854
7,0.243854
8,0.249349
9,0.251745
10,0.257995
11,0.266901
12,0.271927
13,0.282786
14,0.291719
15,0.29401
16,0.300651
17,0.308021
18,0.309635
19,0.316432
20,0.31612
21,0.319583
22,0.322995
23,0.328594
24,0.328698
25,0.330521
26,0.32776
27,0.328437
28,0.324245
29,0.323724
30,0.324167
31,0.321458
32,0.322318
33,0.320833
34,0.321016
35,0.32224
36,0.321536
37,0.320964
38,0.322083
39,0.323698
40,0.32276
41,0.323802
42,0.323802
43,0.321432
44,0.321146
45,0.309375
46,0.307552
47,0.307969
48,0.304818
49,0.305234
50,0.304792
51,0.30237
52,0.300651
53,0.299609
54,0.300495
55,0.297734
56,0.297552
57,0.298724
58,0.297161
59,0.297734
60,0.297031
61,0.298073
62,0.297187
63,0.296693
64,0.295729
65,0.296172
66,0.295156
67,0.29526
68,0.294167
69,0.293932
70,0.289349
71,0.288828
72,0.290286
73,0.292005
74,0.293854
75,0.293776
76,0.295885
77,0.29612
78,0.295885
79,0.294297
80,0.295625
81,0.296927
82,0.298281
83,0.301146
84,0.303047
85,0.307604
86,0.31474
87,0.317812
88,0.32638
89,0.335078
90,0.336432
91,0.343646
92,0.349818
93,0.353672
94,0.360391
95,0.370339
96,0.372917
97,0.380729
98,0.385547
99,0.390469
100,0.39612
101,0.400469
102,0.403854
103,0.407344
104,0.409922
105,0.410208
106,0.408281
107,0.408672
108,0.406641
109,0.406484
110,0.40513
111,0.404792
112,0.402161
113,0.40013
114,0.398516
115,0.397214
116,0.396016
117,0.391771
118,0.391276
119,0.389661
120,0.381563
121,0.384818
122,0.389818
123,0.39276
124,0.39849
125,0.40263
126,0.40474
127,0.409479
128,0.412552
129,0.415703
130,0.416901
131,0.421458
132,0.423359
133,0.42638
134,0.425469
135,0.428385
136,0.431016
137,0.431406
138,0.430729
139,0.433307
140,0.431563
141,0.432656
142,0.429557
143,0.429974
144,0.429245
145,0.417109
146,0.418125
147,0.419036
148,0.416276
149,0.416927
150,0.414661
151,0.412031
152,0.410911
153,0.409089
154,0.406172
155,0.402708
156,0.399896
157,0.396406
158,0.391615
159,0.389688
160,0.386745
161,0.386068
162,0.384245
163,0.382057
164,0.380859
165,0.379844
166,0.377943
167,0.375911
168,0.376198
169,0.374557
170,0.369583
171,0.36974
172,0.368151
173,0.36625
174,0.366536
175,0.364531
176,0.364505
177,0.362995
178,0.36362
179,0.363464
180,0.362214
181,0.361927
182,0.359219
183,0.359115
184,0.357812
185,0.358229
186,0.35651
187,0.35651
188,0.355182
189,0.354245
190,0.353307
191,0.354297
192,0.35375
193,0.352682
194,0.351771
195,0.349479
196,0.348698
197,0.34888
198,0.348646
199,0.348125
200,0.348464
201,0.347943
202,0.348307
203,0.347813
204,0.347578
205,0.347005
206,0.346901
207,0.346589
208,0.346458
