framenum,queue density
1,0.260933
2,0.260933
3,0.260933
4,0.249506
5,0.249506
6,0.249506
7,0.246356
8,0.246356
9,0.246356
10,0.260248
11,0.260248
12,0.260248
13,0.283842
14,0.283842
15,0.283842
16,0.302339
17,0.302339
18,0.302339
19,0.317391
20,0.317391
21,0.317391
22,0.324311
23,0.324311
24,0.324311
25,0.330942
26,0.330942
27,0.330942
28,0.325687
29,0.325687
30,0.325687
31,0.322238
32,0.322238
33,0.322238
34,0.321721
35,0.321721
36,0.321721
37,0.322301
38,0.322301
39,0.322301
40,0.324538
41,0.324538
42,0.324538
43,0.323273
44,0.323273
45,0.323273
46,0.309894
47,0.309894
48,0.309894
49,0.306026
50,0.306026
51,0.306026
52,0.302648
53,0.302648
54,0.302648
55,0.299972
56,0.299972
57,0.299972
58,0.29965
59,0.29965
60,0.29965
61,0.299427
62,0.299427
63,0.299427
64,0.297934
65,0.297934
66,0.297934
67,0.296845
68,0.296845
69,0.296845
70,0.290939
71,0.290939
72,0.290939
73,0.294309
74,0.294309
75,0.294309
76,0.298204
77,0.298204
78,0.298204
79,0.296073
80,0.296073
81,0.296073
82,0.300599
83,0.300599
84,0.300599
85,0.30978
86,0.30978
87,0.30978
88,0.327219
89,0.327219
90,0.327219
91,0.344955
92,0.344955
93,0.344955
94,0.361135
95,0.361135
96,0.361135
97,0.379926
98,0.379926
99,0.379926
100,0.395648
101,0.395648
102,0.395648
103,0.407894
104,0.407894
105,0.407894
106,0.40896
107,0.40896
108,0.40896
109,0.40769
110,0.40769
111,0.40769
112,0.40347
113,0.40347
114,0.40347
115,0.398846
116,0.398846
117,0.398846
118,0.393136
119,0.393136
120,0.393136
121,0.386611
122,0.386611
123,0.386611
124,0.399237
125,0.399237
126,0.399237
127,0.410574
128,0.410574
129,0.410574
130,0.418161
131,0.418161
132,0.418161
133,0.426461
134,0.426461
135,0.426461
136,0.431943
137,0.431943
138,0.431943
139,0.433989
140,0.433989
141,0.433989
142,0.431148
143,0.431148
144,0.431148
145,0.419874
146,0.419874
147,0.419874
148,0.419341
149,0.419341
150,0.419341
151,0.414305
152,0.414305
153,0.414305
154,0.408129
155,0.408129
156,0.408129
157,0.397603
158,0.397603
159,0.397603
160,0.389715
161,0.389715
162,0.389715
163,0.385624
164,0.385624
165,0.385624
