framenum,queue density
1,0.260933
8,0.25127
15,0.29579
22,0.324311
29,0.325028
36,0.323331
43,0.323273
50,0.305117
57,0.299517
64,0.297934
71,0.291496
78,0.297883
85,0.30978
92,0.350712
99,0.390773
106,0.40896
113,0.402137
120,0.383394
127,0.410574
134,0.427539
141,0.433287
148,0.419341
155,0.403599
162,0.387477
169,0.377292
176,0.364655
183,0.360238
190,0.35648
197,0.350857
204,0.350237
211,0.349818
218,0.349634
225,0.350398
232,0.349513
239,0.348356
246,0.347373
253,0.349148
260,0.349654
267,0.34731
274,0.342435
281,0.341291
288,0.346334
295,0.339849
302,0.336306
309,0.336506
316,0.337929
323,0.340648
330,0.341557
337,0.342666
344,0.347584
351,0.362491
358,0.373981
365,0.377947
372,0.369157
379,0.363973
386,0.363283
393,0.377618
400,0.38968
407,0.401032
414,0.418224
421,0.437966
428,0.46673
435,0.497566
442,0.525017
449,0.547918
456,0.559028
463,0.572842
470,0.595754
477,0.598603
484,0.602216
491,0.603196
498,0.603126
505,0.602781
512,0.600602
519,0.625419
526,0.673886
533,0.688868
540,0.693041
547,0.708716
554,0.704766
561,0.700079
568,0.700534
575,0.694977
582,0.692708
589,0.693166
596,0.721617
603,0.737201
610,0.756293
617,0.764699
624,0.783646
631,0.790351
638,0.801861
645,0.817986
652,0.817877
659,0.823504
666,0.822336
673,0.819366
680,0.817461
687,0.813609
694,0.810078
701,0.810811
708,0.82207
715,0.827411
722,0.838219
729,0.838807
736,0.839002
743,0.838814
750,0.839477
757,0.840601
764,0.841389
771,0.846601
778,0.846397
785,0.845331
792,0.845355
799,0.842326
806,0.841369
813,0.84095
820,0.8455
827,0.847028
834,0.848568
841,0.849277
848,0.851245
855,0.851002
862,0.850422
869,0.850669
876,0.848498
883,0.849324
890,0.850379
897,0.850759
904,0.850833
911,0.852393
918,0.851938
925,0.851895
932,0.850414
939,0.849638
946,0.848768
953,0.848878
960,0.849716
967,0.850469
974,0.849297
981,0.846954
988,0.848956
995,0.848948
1002,0.849497
1009,0.849591
1016,0.847099
1023,0.847667
1030,0.84691
1037,0.848255
1044,0.84807
1051,0.847863
1058,0.847929
1065,0.846812
1072,0.847616
1079,0.847906
1086,0.846366
1093,0.846491
1100,0.846656
1107,0.845907
1114,0.846758
1121,0.847224
1128,0.845539
1135,0.84541
1142,0.845939
1149,0.845331
1156,0.846887
1163,0.844869
1170,0.846236
1177,0.847773
1184,0.847298
1191,0.847322
1198,0.847228
1205,0.846479
1212,0.849003
1219,0.848184
1226,0.847655
1233,0.847197
1240,0.845026
1247,0.845778
1254,0.845645
1261,0.846217
1268,0.845602
1275,0.846452
1282,0.847412
1289,0.845684
1296,0.845868
1303,0.846562
1310,0.846154
1317,0.845531
1324,0.846848
1331,0.846726
1338,0.846636
1345,0.847032
1352,0.846366
1359,0.845794
1366,0.845433
1373,0.846037
1380,0.845935
1387,0.846272
1394,0.847573
1401,0.84914
1408,0.849947
1415,0.850104
1422,0.850829
1429,0.852146
1436,0.853082
1443,0.853498
1450,0.856743
1457,0.856304
1464,0.857844
1471,0.861704
1478,0.864831
1485,0.86572
1492,0.87279
1499,0.876701
1506,0.867425
1513,0.871599
1520,0.874902
1527,0.877324
1534,0.879377
1541,0.873997
1548,0.87567
1555,0.880255
1562,0.880714
1569,0.876211
1576,0.878186
1583,0.882324
1590,0.882312
1597,0.86601
1604,0.858757
1611,0.863565
1618,0.865121
1625,0.867621
1632,0.863028
1639,0.867739
1646,0.86634
1653,0.859466
1660,0.850288
1667,0.856284
1674,0.864478
1681,0.850061
1688,0.835303
1695,0.841589
1702,0.831416
1709,0.844904
1716,0.835687
1723,0.836851
1730,0.858255
1737,0.8013
1744,0.763006
1751,0.715131
1758,0.642905
1765,0.589896
1772,0.643669
1779,0.69966
1786,0.685384
1793,0.661354
1800,0.621524
1807,0.63321
1814,0.622708
1821,0.600089
1828,0.555011
1835,0.528826
1842,0.529469
1849,0.541108
1856,0.518395
1863,0.489945
1870,0.448876
1877,0.479619
1884,0.492037
1891,0.517689
1898,0.526616
1905,0.581698
1912,0.692649
1919,0.743699
1926,0.708022
1933,0.544333
1940,0.433244
1947,0.403779
1954,0.359278
1961,0.335123
1968,0.308468
1975,0.242833
1982,0.20899
1989,0.174862
1996,0.174866
2003,0.17688
2010,0.25531
2017,0.403779
2024,0.514237
2031,0.684467
2038,0.686728
2045,0.564777
2052,0.433397
2059,0.334637
2066,0.275527
2073,0.273497
2080,0.214806
2087,0.168478
2094,0.167942
2101,0.174235
2108,0.211075
2115,0.340315
2122,0.566681
2129,0.796613
2136,0.887771
2143,0.889868
2150,0.890365
2157,0.738075
2164,0.649641
2171,0.644319
2178,0.549897
2185,0.363256
2192,0.27459
2199,0.226574
2206,0.195784
2213,0.171994
2220,0.163447
2227,0.162886
2234,0.162965
2241,0.165155
2248,0.166958
2255,0.168118
2262,0.167236
2269,0.183758
2276,0.234944
2283,0.288831
2290,0.303232
2297,0.279528
2304,0.281432
2311,0.279947
2318,0.270809
2325,0.252614
2332,0.220261
2339,0.184408
2346,0.178099
2353,0.188429
2360,0.206768
2367,0.179181
2374,0.166492
2381,0.162107
2388,0.200773
2395,0.36322
2402,0.438558
2409,0.431242
2416,0.305074
2423,0.225065
2430,0.171594
2437,0.191148
2444,0.24221
2451,0.216228
2458,0.193621
2465,0.190874
2472,0.178514
2479,0.169525
2486,0.192982
2493,0.179157
2500,0.169791
2507,0.168596
2514,0.210264
2521,0.285461
2528,0.354497
2535,0.341283
2542,0.291641
2549,0.236418
2556,0.237037
2563,0.180944
2570,0.151487
2577,0.144555
2584,0.144551
2591,0.14437
2598,0.144551
2605,0.144527
2612,0.143007
2619,0.143328
2626,0.152212
2633,0.206929
2640,0.228086
2647,0.329934
2654,0.446027
2661,0.518065
2668,0.503515
2675,0.482942
2682,0.404065
2689,0.365842
2696,0.384597
2703,0.32861
2710,0.281248
2717,0.275045
2724,0.251642
2731,0.251971
2738,0.255345
2745,0.276886
2752,0.279061
2759,0.280033
2766,0.269825
2773,0.267822
2780,0.261819
2787,0.251979
2794,0.246438
2801,0.242374
2808,0.241171
2815,0.240325
2822,0.240458
2829,0.239239
2836,0.237777
2843,0.238459
2850,0.238408
2857,0.238687
2864,0.238154
2871,0.240285
2878,0.238502
2885,0.259472
2892,0.267572
