framenum,queue density
1,0.252869
2,0.248352
3,0.2453
4,0.242249
5,0.237366
6,0.236938
7,0.235779
8,0.242371
9,0.242554
10,0.25
11,0.260559
12,0.262634
13,0.272522
14,0.28186
15,0.285156
16,0.290771
17,0.29834
18,0.300293
19,0.306274
20,0.308167
21,0.309143
22,0.314209
23,0.318787
24,0.321655
25,0.32196
26,0.318237
27,0.318054
28,0.313293
29,0.312439
30,0.312683
31,0.309326
32,0.310547
33,0.31012
34,0.310547
35,0.311523
36,0.311768
37,0.308777
38,0.315125
39,0.314209
40,0.313416
41,0.318481
42,0.317871
43,0.314636
44,0.313843
45,0.299988
46,0.300354
47,0.300781
48,0.29718
49,0.298279
50,0.296631
51,0.298279
52,0.295532
53,0.296265
54,0.29364
55,0.29126
56,0.291687
57,0.290894
58,0.293091
59,0.292786
60,0.291321
61,0.29071
62,0.292236
63,0.289856
64,0.29071
65,0.29071
66,0.288757
67,0.289429
68,0.289001
69,0.289734
70,0.284058
71,0.283813
72,0.284485
73,0.286072
74,0.286865
75,0.287964
76,0.288818
77,0.288025
78,0.289124
79,0.287476
80,0.287903
81,0.291565
82,0.293152
83,0.295227
84,0.297668
85,0.301514
86,0.307129
87,0.309631
88,0.318176
89,0.3255
90,0.327759
91,0.335144
92,0.340698
93,0.343872
94,0.352112
95,0.366699
96,0.368835
97,0.374023
98,0.37854
99,0.384644
100,0.390442
101,0.395508
102,0.398438
103,0.403076
104,0.404419
105,0.404602
106,0.402588
107,0.403015
108,0.403015
109,0.401489
110,0.399414
111,0.400574
112,0.397217
113,0.396423
114,0.395264
115,0.391846
116,0.391663
117,0.38855
118,0.387146
119,0.384399
120,0.375427
121,0.379028
122,0.384338
123,0.386169
124,0.392761
125,0.39917
126,0.400757
127,0.406433
128,0.409668
129,0.411621
130,0.411438
131,0.416382
132,0.419983
133,0.420044
134,0.423584
135,0.422852
136,0.428101
137,0.427734
138,0.427063
139,0.429932
140,0.426392
141,0.426575
142,0.425537
143,0.425781
144,0.423584
145,0.413025
146,0.416077
147,0.416809
148,0.41748
149,0.416443
150,0.414429
151,0.410889
152,0.407532
153,0.406311
154,0.403503
155,0.397461
156,0.395081
157,0.391846
158,0.389587
159,0.387878
160,0.38385
161,0.382141
162,0.381775
163,0.379333
164,0.378113
165,0.376404
166,0.373474
167,0.37323
168,0.373657
169,0.372253
170,0.364624
171,0.365295
172,0.365112
173,0.364929
174,0.362305
175,0.361938
176,0.359253
177,0.358337
178,0.360229
179,0.357605
180,0.357361
181,0.355225
182,0.354919
183,0.353271
184,0.353455
185,0.352905
186,0.351868
187,0.350769
188,0.348938
189,0.349243
190,0.350403
191,0.349792
192,0.350281
193,0.348511
194,0.346924
195,0.346863
196,0.346375
197,0.346985
198,0.346863
199,0.347473
200,0.346436
201,0.346008
202,0.347046
203,0.347046
204,0.346924
205,0.346313
206,0.345886
207,0.345215
208,0.344482
209,0.345703
210,0.34552
211,0.344971
212,0.345642
213,0.34552
214,0.344849
215,0.344177
216,0.345154
217,0.344177
218,0.34436
219,0.344238
220,0.345154
221,0.345215
222,0.345154
223,0.344727
224,0.344971
225,0.344971
226,0.344666
227,0.345154
228,0.343994
229,0.34436
230,0.344482
231,0.344849
232,0.344299
233,0.344543
234,0.344482
235,0.344421
236,0.344177
237,0.344055
238,0.343628
239,0.343262
240,0.343079
241,0.342896
242,0.343079
243,0.341797
244,0.34137
245,0.341919
246,0.342896
247,0.34259
248,0.342896
249,0.343445
250,0.344116
251,0.344788
252,0.344727
253,0.343811
254,0.343506
255,0.342773
256,0.343811
257,0.34375
258,0.343994
259,0.343811
260,0.343628
261,0.34375
262,0.343018
263,0.342834
264,0.341797
265,0.342041
266,0.342102
267,0.341675
268,0.340942
269,0.34082
270,0.338501
271,0.338074
272,0.337646
273,0.337341
274,0.337158
275,0.336548
276,0.336121
277,0.335999
278,0.335938
279,0.335876
280,0.335327
281,0.335815
282,0.335754
283,0.336731
284,0.338074
285,0.338379
286,0.338074
287,0.338928
288,0.340271
289,0.340637
290,0.340088
291,0.339478
292,0.3396
293,0.339172
294,0.338806
295,0.335999
296,0.335266
297,0.335022
298,0.335205
299,0.333984
300,0.333618
301,0.332458
302,0.332642
303,0.332336
304,0.331787
305,0.331604
306,0.330933
307,0.331055
308,0.330811
309,0.330566
310,0.331116
311,0.331116
312,0.331177
313,0.331421
314,0.332703
315,0.333069
316,0.332825
317,0.332336
318,0.332092
319,0.33252
320,0.333923
321,0.33606
322,0.335083
323,0.335693
324,0.335693
325,0.335999
326,0.335449
327,0.335388
328,0.334656
329,0.3349
330,0.334656
331,0.33429
332,0.335083
333,0.335205
334,0.335999
335,0.336304
336,0.336182
337,0.336365
338,0.336304
339,0.336609
340,0.337585
341,0.33783
342,0.337952
343,0.339783
344,0.341736
345,0.345154
346,0.347168
347,0.349915
348,0.350708
349,0.353394
350,0.355408
351,0.357117
352,0.358582
353,0.36084
354,0.362061
355,0.362976
356,0.366211
357,0.366455
358,0.368958
359,0.371033
360,0.371948
361,0.372681
362,0.373535
363,0.373779
364,0.373596
365,0.37323
366,0.371704
367,0.372437
368,0.370972
369,0.369324
370,0.362366
371,0.362671
372,0.363586
373,0.362671
374,0.361511
375,0.361389
376,0.360596
377,0.360168
378,0.358276
379,0.357788
380,0.357727
381,0.355957
382,0.35614
383,0.355347
384,0.354492
385,0.354126
386,0.355957
387,0.355957
388,0.357178
389,0.360901
390,0.36145
391,0.366394
392,0.369568
393,0.369812
394,0.376221
395,0.372986
396,0.374512
397,0.379333
398,0.382446
399,0.382629
400,0.384521
401,0.38623
402,0.386841
403,0.389404
404,0.39032
405,0.390259
406,0.390503
407,0.393372
408,0.393738
409,0.397705
410,0.402039
411,0.402832
412,0.406982
413,0.4104
414,0.412598
415,0.417419
416,0.419434
417,0.41925
418,0.424622
419,0.42627
420,0.429138
421,0.435974
422,0.4375
423,0.439392
424,0.443604
425,0.451416
426,0.450562
427,0.456299
428,0.460693
429,0.463501
430,0.470154
431,0.475769
432,0.478394
433,0.484497
434,0.49176
435,0.492615
436,0.496948
437,0.500793
438,0.505615
439,0.512451
440,0.515747
441,0.518433
442,0.523682
443,0.525452
444,0.527771
445,0.535828
446,0.538025
447,0.539978
448,0.542419
449,0.546387
450,0.548218
451,0.550659
452,0.55249
453,0.55072
454,0.553406
455,0.554871
456,0.557129
457,0.557373
458,0.561462
459,0.563599
460,0.564575
461,0.565491
462,0.56897
463,0.568359
464,0.57196
465,0.571777
466,0.575562
467,0.575073
468,0.576111
469,0.576233
470,0.59259
471,0.59198
472,0.59198
473,0.592896
474,0.591492
475,0.59314
476,0.593445
477,0.594421
478,0.593384
479,0.59552
480,0.594116
481,0.597595
482,0.597046
483,0.59491
484,0.596313
485,0.596497
486,0.597656
487,0.597839
488,0.5979
489,0.597839
490,0.598389
491,0.597351
492,0.596558
493,0.599548
494,0.600525
495,0.598816
496,0.599182
497,0.601929
498,0.59967
499,0.600464
500,0.600159
501,0.599304
502,0.598999
503,0.597534
