framenum,queue density
1,0.247251
2,0.243345
3,0.239583
4,0.237558
5,0.231047
6,0.231047
7,0.229022
8,0.235243
9,0.234954
10,0.240451
11,0.25434
12,0.259259
13,0.266204
14,0.277199
15,0.280237
16,0.28588
17,0.290654
18,0.294126
19,0.300781
20,0.297164
21,0.300926
22,0.304977
23,0.311198
24,0.311632
25,0.311198
26,0.309751
27,0.310909
28,0.30599
29,0.302662
30,0.305266
31,0.302373
32,0.306568
33,0.306134
34,0.306858
35,0.310041
36,0.308738
37,0.305411
38,0.312789
39,0.310619
40,0.307726
41,0.315249
42,0.314959
43,0.311343
44,0.309751
45,0.293547
46,0.294416
47,0.293113
48,0.292969
49,0.295862
50,0.293692
51,0.291956
52,0.290509
53,0.293403
54,0.289786
55,0.287326
56,0.286458
57,0.286314
58,0.290509
59,0.291956
60,0.28776
61,0.286024
62,0.286892
63,0.284288
64,0.283709
65,0.281684
66,0.280237
67,0.282552
68,0.282841
69,0.283565
70,0.277488
71,0.278067
72,0.279514
73,0.280816
74,0.281395
75,0.281829
76,0.284433
77,0.283709
78,0.284578
79,0.282263
80,0.282552
81,0.286748
82,0.287905
83,0.291956
84,0.292101
85,0.29485
86,0.303241
87,0.302951
88,0.312934
89,0.320168
90,0.323206
91,0.329138
92,0.337674
93,0.33695
94,0.347656
95,0.361979
96,0.362413
97,0.370515
98,0.377025
99,0.381655
100,0.387587
101,0.392216
102,0.394676
103,0.398148
104,0.404225
105,0.403646
106,0.399595
107,0.400608
108,0.401476
109,0.398872
110,0.395255
111,0.393084
112,0.391782
113,0.393374
114,0.391782
115,0.385851
116,0.389323
117,0.379919
118,0.382089
119,0.378472
120,0.371238
121,0.373698
122,0.375579
123,0.383391
124,0.389323
125,0.395978
126,0.395255
127,0.400752
128,0.403646
129,0.407263
130,0.409867
131,0.407841
132,0.414786
133,0.414931
134,0.41276
135,0.415654
136,0.424045
137,0.422598
138,0.421586
139,0.424045
140,0.418981
141,0.41739
142,0.424334
143,0.41956
144,0.419705
145,0.40625
146,0.413194
147,0.414352
148,0.410735
149,0.411458
150,0.408131
151,0.406973
152,0.401476
153,0.400029
154,0.398293
155,0.391638
156,0.387587
157,0.382523
158,0.382523
159,0.381944
160,0.378762
161,0.377315
162,0.37717
163,0.372251
164,0.369792
165,0.368345
166,0.366464
167,0.366609
168,0.364728
169,0.364149
170,0.36169
171,0.360966
172,0.360243
173,0.359809
174,0.356771
175,0.35923
176,0.356626
177,0.354167
178,0.355903
179,0.35272
180,0.353299
181,0.351273
182,0.354022
183,0.351997
184,0.353877
185,0.354167
186,0.351852
187,0.35026
188,0.34809
189,0.347656
190,0.348669
191,0.34838
192,0.348235
193,0.34809
194,0.34838
195,0.347512
196,0.34592
197,0.345486
198,0.344329
199,0.343895
200,0.344618
201,0.345052
202,0.346499
203,0.347367
204,0.346065
205,0.345197
206,0.344473
207,0.343605
208,0.344184
209,0.344763
210,0.345486
211,0.346499
212,0.346065
213,0.346354
214,0.345197
215,0.345775
216,0.345631
217,0.343895
218,0.344329
219,0.344763
220,0.34592
221,0.346065
222,0.345486
223,0.34592
224,0.345775
225,0.345775
226,0.346209
227,0.346209
228,0.344907
229,0.344907
230,0.344184
231,0.342593
232,0.342159
233,0.343027
234,0.34375
235,0.343895
236,0.342593
237,0.342737
238,0.342448
239,0.342593
240,0.341869
241,0.342448
242,0.342159
243,0.341146
244,0.341869
245,0.344329
246,0.343605
247,0.345197
248,0.34375
249,0.345197
250,0.345486
251,0.345197
252,0.343895
253,0.342882
254,0.342737
255,0.342882
256,0.342593
257,0.343171
258,0.343316
259,0.341435
260,0.341869
261,0.341725
262,0.343027
263,0.343027
264,0.342014
265,0.342159
266,0.341725
267,0.341435
268,0.341435
269,0.340278
270,0.338252
271,0.337095
272,0.337384
273,0.337674
274,0.33724
275,0.336516
276,0.334925
277,0.33478
278,0.33478
279,0.334201
280,0.334635
281,0.336082
282,0.337095
283,0.338542
284,0.339988
285,0.339844
286,0.339265
287,0.338976
288,0.340422
289,0.341435
290,0.340278
291,0.338976
292,0.339265
293,0.338976
294,0.338397
295,0.335359
296,0.335359
297,0.336082
298,0.335793
299,0.335069
300,0.335069
301,0.33478
302,0.336227
303,0.334346
304,0.332899
305,0.333478
306,0.333044
307,0.333333
308,0.334057
309,0.333333
310,0.334201
311,0.332899
312,0.333189
313,0.332465
314,0.332899
315,0.33261
316,0.332899
317,0.332755
318,0.333478
319,0.332031
320,0.337674
321,0.339554
322,0.338542
323,0.338252
324,0.338686
325,0.339554
326,0.339554
327,0.338831
328,0.337674
329,0.337963
330,0.33724
331,0.33695
332,0.336227
333,0.336516
334,0.33724
335,0.337384
336,0.33724
337,0.337529
338,0.33695
339,0.33724
340,0.337674
341,0.338397
