framenum,queue density
1,0.258637
2,0.25447
3,0.25115
4,0.247743
5,0.24349
6,0.242274
7,0.242643
8,0.248351
9,0.248503
10,0.256489
11,0.266189
12,0.270204
13,0.279796
14,0.288151
15,0.292405
16,0.299045
17,0.307856
18,0.308529
19,0.314583
20,0.313498
21,0.316905
22,0.321766
23,0.327235
24,0.32806
25,0.329036
26,0.325803
27,0.326606
28,0.322873
29,0.322309
30,0.32066
31,0.317904
32,0.319727
33,0.319206
34,0.317643
35,0.319358
36,0.320204
37,0.318989
38,0.320898
39,0.322287
40,0.320421
41,0.322374
42,0.322743
43,0.319835
44,0.319097
45,0.30701
46,0.307205
47,0.305404
48,0.305881
49,0.304015
50,0.302604
51,0.300608
52,0.300543
53,0.300521
54,0.298286
55,0.297548
56,0.297656
57,0.297005
58,0.296094
59,0.29694
60,0.295551
61,0.295421
62,0.297352
63,0.294922
64,0.295486
65,0.295464
66,0.295247
67,0.294922
68,0.292773
69,0.2926
70,0.287826
71,0.288498
72,0.289583
73,0.290929
74,0.292513
75,0.293034
76,0.294727
77,0.294271
78,0.295009
79,0.292687
80,0.294271
81,0.295638
82,0.296962
83,0.299913
84,0.301758
85,0.305794
86,0.313021
87,0.314996
88,0.323003
89,0.332205
90,0.334397
91,0.341233
92,0.34796
93,0.349262
94,0.358746
95,0.36569
96,0.369835
97,0.37628
98,0.38227
99,0.386979
100,0.39286
101,0.398394
102,0.401215
103,0.404601
104,0.406033
105,0.407574
106,0.407227
107,0.406141
108,0.407378
109,0.405534
110,0.403342
111,0.403537
112,0.401042
113,0.400586
114,0.399154
115,0.396766
116,0.396463
117,0.39286
118,0.390538
119,0.389041
120,0.379948
121,0.382595
122,0.389865
123,0.392166
124,0.397917
125,0.401367
126,0.403841
127,0.408442
128,0.410764
129,0.413628
130,0.416797
131,0.420573
132,0.422374
133,0.425803
134,0.42526
135,0.426584
136,0.429688
137,0.43151
138,0.431597
139,0.431793
140,0.429384
141,0.429688
142,0.430165
143,0.429297
144,0.426606
145,0.416385
146,0.418273
147,0.418316
148,0.4148
149,0.416797
150,0.415191
151,0.412717
152,0.409028
153,0.408008
154,0.40497
155,0.400477
156,0.395638
157,0.393186
158,0.390213
159,0.389388
160,0.386827
161,0.385872
162,0.38342
163,0.381597
164,0.378906
165,0.379058
166,0.376389
167,0.37513
168,0.375499
169,0.375412
170,0.369705
171,0.370226
172,0.368446
173,0.367687
174,0.365951
175,0.364258
176,0.364128
177,0.363542
178,0.363694
179,0.362326
180,0.360938
181,0.36122
182,0.360612
183,0.358724
184,0.358941
185,0.359549
186,0.358464
187,0.356814
188,0.35727
189,0.357313
190,0.356315
191,0.3551
192,0.35523
193,0.355339
194,0.355078
195,0.351953
196,0.35204
197,0.352279
198,0.351519
199,0.351367
200,0.351085
201,0.350977
202,0.35076
203,0.350911
204,0.351063
205,0.350391
206,0.349978
207,0.349957
208,0.349371
209,0.349848
210,0.349957
211,0.350022
212,0.349718
213,0.349566
214,0.349457
215,0.349696
216,0.35013
217,0.34911
218,0.349175
219,0.349045
220,0.349826
221,0.34987
222,0.349631
223,0.350456
224,0.35
225,0.349653
226,0.348763
227,0.349284
228,0.349023
229,0.348568
230,0.348307
231,0.348351
232,0.347765
233,0.348416
234,0.348047
235,0.348351
236,0.348568
237,0.34809
238,0.347504
